correctness,confidence,entropy,modified entropy,scaled logits,membership
1,0.9999783,-0.0002652676,-8.457603e-10,10.738357,1
0,9.5237374e-05,-0.4908325,-10.709404,-9.259043,1
0,2.7647978e-08,-0.0015932147,-26.200756,-17.403713,1
1,0.99994683,-0.00062910124,-4.251658e-09,9.842013,1
1,0.9997875,-0.0020912846,-8.322611e-08,8.456401,1
0,0.30162895,-1.3455826,-1.0497159,-0.83955294,1
1,0.999811,-0.001809799,-7.147082e-08,8.573541,1
1,0.9999173,-0.0009844304,-8.659426e-09,9.400551,1
1,0.99994487,-0.0006155006,-5.575054e-09,9.805683,1
1,0.99996775,-0.00038091553,-1.8877029e-09,10.342081,1
1,0.9999968,-4.741299e-05,-1.3865162e-11,12.646545,1
1,0.86337,-0.40203783,-0.040011697,1.8435668,1
0,0.021023942,-0.7602946,-4.6300354,-3.8408453,1
1,0.99997056,-0.00037965452,-1.1115668e-09,10.432967,1
1,1.0,-1.6043282e-08,-0.0,inf,1
1,0.9999988,-1.750163e-05,-1.8096337e-12,13.639799,1
0,0.002514045,-0.15734221,-9.544278,-5.983345,1
1,0.99999905,-1.3824278e-05,-1.3747325e-12,13.862943,1
1,0.99804544,-0.014932585,-7.015645e-06,6.235636,1
1,0.9999987,-2.169274e-05,-2.445347e-12,13.544489,1
1,0.9998964,-0.0011480767,-1.678247e-08,9.174938,1
1,0.997181,-0.02167895,-1.1826255e-05,5.8685493,1
0,0.48243767,-0.7690102,-0.7274467,-0.07027821,1
1,0.99999964,-7.877102e-06,-1.8427333e-13,14.843773,1
0,0.08285509,-0.36152136,-4.395819,-2.4041722,1
1,0.51393265,-0.94443774,-0.5524845,0.055744957,1
1,0.9999982,-2.7393648e-05,-6.1929043e-12,13.234333,1
1,0.99996006,-0.00044681403,-3.1369018e-09,10.128215,1
1,0.99998426,-0.00020002174,-4.2346252e-10,11.059567,1
1,0.9997555,-0.0023421072,-1.13977066e-07,8.316058,1
1,0.9999182,-0.0009370094,-9.276724e-09,9.411426,1
1,0.99966,-0.0031010702,-2.2555112e-07,7.9862695,1
1,0.8510869,-0.4222719,-0.047964912,1.7431515,1
1,0.99780816,-0.017278315,-7.905808e-06,6.120819,1
0,0.30024683,-0.6110734,-1.6838166,-0.84612274,1
1,0.99999976,-3.948133e-06,-1.0738477e-13,15.249238,1
1,0.99998665,-0.00016879977,-3.26202e-10,11.223873,1
1,0.9999546,-0.00056819,-2.638116e-09,9.99954,1
1,0.84962344,-0.43123868,-0.04857641,1.7316507,1
1,0.99999547,-6.5075226e-05,-2.827095e-11,12.304794,1
1,1.0,-5.5857403e-09,-0.0,inf,1
1,0.99999905,-1.5536225e-05,-1.8402467e-12,13.862943,1
1,1.0,-1.9441228e-07,-0.0,inf,1
0,0.0014615896,-0.7430093,-7.265262,-6.526768,1
1,0.99380785,-0.043423276,-5.5500484e-05,5.078262,1
1,0.46798417,-1.0211009,-0.6845491,-0.12823871,1
1,0.9996057,-0.0037589644,-2.3320545e-07,7.8380427,1
1,0.99999195,-0.00011041595,-9.7907266e-11,11.730249,1
1,0.99566805,-0.029773563,-3.2648506e-05,5.437397,1
0,0.24143173,-0.5529048,-2.1560404,-1.1448461,1
0,0.001098747,-0.700001,-8.211624,-6.812485,1
1,0.9999987,-1.926323e-05,-3.2914945e-12,13.544489,1
1,0.82157713,-0.50683653,-0.06741329,1.5270694,1
1,0.9994971,-0.0044994657,-4.7207996e-07,7.5946474,1
1,0.99945486,-0.0052792374,-4.0092425e-07,7.513915,1
1,0.999854,-0.0016473925,-2.7148708e-08,8.831951,1
0,0.00058688375,-0.44090164,-9.036478,-7.440097,1
1,0.99927944,-0.006885584,-6.700576e-07,7.2347603,1
1,0.9999871,-0.0001756297,-2.1237534e-10,11.2602415,1
1,0.99998474,-0.00019925833,-3.3334252e-10,11.09034,1
1,0.9999879,-0.00016044872,-2.1500002e-10,11.322314,1
1,0.96465844,-0.17526056,-0.0019872682,3.3067145,1
1,0.9999969,-4.3288983e-05,-1.7143717e-11,12.684285,1
1,0.99999547,-6.578049e-05,-2.5837799e-11,12.304794,1
1,0.9994191,-0.0052646208,-5.525952e-07,7.450339,1
1,0.9999755,-0.00029307752,-1.0764999e-09,10.616915,1
1,0.8121484,-0.5854178,-0.06350883,1.4640307,1
1,0.9999699,-0.0003605666,-1.5984241e-09,10.410944,1
1,0.9999435,-0.00069715123,-3.9886086e-09,9.781121,1
1,1.0,-4.6733982e-07,-0.0,inf,1
1,0.99999857,-2.3504947e-05,-3.1464013e-12,13.457478,1
1,0.99997145,-0.00035545664,-1.241272e-09,10.463803,1
0,0.004501169,-0.5864035,-6.969691,-5.3989067,1
1,0.59169036,-0.71802676,-0.4184323,0.37095764,1
1,0.999995,-7.272723e-05,-3.2212778e-11,12.204711,1
1,0.9998814,-0.0012590537,-2.4632216e-08,9.039524,1
1,0.9886409,-0.07408979,-0.00018737442,4.4663124,1
0,6.9625903e-06,-0.005963161,-19.21791,-11.874952,1
1,0.99998105,-0.00023975412,-5.896938e-10,10.873462,1
0,0.0017703088,-0.037726663,-11.545765,-6.3348293,1
1,1.0,-1.532106e-06,-3.2764863e-15,inf,1
1,0.999965,-0.00043755624,-1.7512497e-09,10.260472,1
1,0.9756718,-0.14230722,-0.000828419,3.6914914,1
1,0.9998698,-0.0013877986,-2.786015e-08,8.946488,1
1,0.9985638,-0.012789487,-2.702184e-06,6.5443354,1
1,0.9999664,-0.0004199518,-1.500313e-09,10.300445,1
1,1.0,-1.5317102e-06,-0.0,inf,1
1,0.9991605,-0.0072763907,-1.2075222e-06,7.0818977,1
1,0.99976796,-0.0023985573,-8.534374e-08,8.368365,1
0,4.2371823e-05,-0.09563129,-13.948855,-10.068985,1
1,0.9999693,-0.00037724376,-1.4484922e-09,10.391335,1
0,0.16457425,-1.4935281,-1.7882298,-1.6245797,1
1,0.9998438,-0.0017096472,-3.2509814e-08,8.764065,1
0,1.660163e-08,-0.00094451074,-27.212162,-17.913765,1
1,0.9999987,-2.0196674e-05,-3.4227538e-12,13.544489,1
1,0.99998987,-0.00013635326,-1.5010217e-10,11.499723,1
1,0.89049596,-0.35966578,-0.024720976,2.095817,1
1,0.9999991,-1.2466599e-05,-1.1048256e-12,13.927482,1
1,0.99999964,-5.5691007e-06,-2.468807e-13,14.843773,1
1,0.9979754,-0.015958756,-7.1009276e-06,6.200361,1
0,1.1989234e-06,-0.007902586,-20.615591,-13.634086,1
1,0.99998724,-0.00016595729,-2.6187308e-10,11.269544,1
1,0.99999976,-6.279346e-06,-1.1506643e-13,15.249238,1
0,0.34021136,-0.64133924,-1.422715,-0.6623524,1
0,0.018236136,-0.16278192,-7.2846923,-3.9859457,1
1,0.9999995,-6.592002e-06,-3.1845961e-13,14.55609,1
1,0.9999922,-0.00011101532,-8.401819e-11,11.760327,1
1,0.99981874,-0.0019216506,-4.8433904e-08,8.61541,1
1,0.9999999,-3.174969e-06,-2.3034753e-14,15.942385,1
1,0.99976116,-0.0024107527,-9.399902e-08,8.339496,1
1,0.9997682,-0.002267321,-9.885127e-08,8.369393,1
1,0.9999115,-0.0010290279,-1.0671995e-08,9.3322735,1
1,1.0,-2.0143822e-09,-0.0,inf,1
1,1.0,-1.0324031e-06,-3.1382147e-15,inf,1
1,0.9999713,-0.00036395632,-1.225164e-09,10.45756,1
1,0.9999683,-0.0003856697,-1.6489109e-09,10.358857,1
1,0.861394,-0.6032706,-0.026497912,1.8269166,1
0,0.06462092,-1.0168723,-3.43953,-2.6724138,1
0,0.000111881294,-0.0116626015,-15.782646,-9.09796,1
1,0.9999004,-0.0011537068,-1.2772191e-08,9.214255,1
1,0.99951357,-0.0042614057,-4.6224392e-07,7.627924,1
1,0.9999973,-4.3032516e-05,-8.927721e-12,12.828867,1
1,0.99999934,-9.307731e-06,-6.6098526e-13,14.237637,1
1,0.9992611,-0.0070638657,-7.25565e-07,7.2095833,1
1,0.99997914,-0.00025942546,-6.900749e-10,10.777578,1
1,0.9999988,-1.7685341e-05,-2.8316008e-12,13.639799,1
1,0.9919887,-0.050565645,-0.00011602552,4.818861,1
1,0.999977,-0.00028695565,-8.481501e-10,10.679672,1
1,0.9989014,-0.008784722,-2.3388511e-06,6.812644,1
1,0.99870896,-0.010423134,-3.0293654e-06,6.651018,1
1,0.99990284,-0.0009959467,-1.885563e-08,9.2390995,1
0,3.5383391e-06,-0.0018393717,-21.221699,-12.551849,1
1,0.9999807,-0.00024613368,-5.58223e-10,10.85477,1
1,0.9997898,-0.0022246344,-6.117294e-08,8.467119,1
1,0.9999983,-2.515705e-05,-3.9350233e-12,13.268235,1
0,6.138418e-05,-0.19151396,-12.780279,-9.6982975,1
1,0.96502066,-0.18601038,-0.0018108449,3.3173919,1
1,0.9999999,-2.9873627e-06,-2.9581904e-14,15.942385,1
0,0.0009804051,-0.45304117,-8.998463,-6.9265637,1
1,0.99999774,-3.287449e-05,-7.288584e-12,12.997944,1
1,0.9995939,-0.003980719,-2.514016e-07,7.8085384,1
1,0.9993369,-0.0064689475,-5.59508e-07,7.317919,1
1,0.99991924,-0.0009100479,-1.03997175e-08,9.423895,1
1,0.9999785,-0.00026167577,-8.575966e-10,10.746633,1
1,0.93701476,-0.3042865,-0.006108095,2.6997986,1
0,0.25631702,-1.0497535,-1.5090082,-1.0651999,1
1,0.78353614,-0.5670033,-0.10085656,1.2863936,1
1,0.9999769,-0.00030196374,-7.073118e-10,10.674504,1
1,0.79260486,-0.6150787,-0.08537879,1.340699,1
1,0.9804993,-0.10528948,-0.00065804,3.917613,1
1,0.9837916,-0.10089275,-0.00037532812,4.1058836,1
1,0.99999785,-3.176379e-05,-7.862832e-12,13.0520115,1
0,0.40000024,-0.6985961,-1.0898321,-0.40546408,1
1,0.9262538,-0.2663006,-0.01122148,2.5305188,1
1,1.0,-7.7311915e-07,-1.9314223e-15,inf,1
1,0.99993974,-0.0006707573,-6.5578254e-09,9.716777,1
1,0.9999928,-9.620353e-05,-9.4753004e-11,11.839735,1
1,0.9766867,-0.11810264,-0.0010251486,3.7351427,1
0,4.5299246e-05,-0.0005152832,-19.981396,-10.002175,1
1,0.99627656,-0.027123934,-2.083944e-05,5.5893764,1
1,0.9999999,-2.2922077e-06,-1.8932687e-14,15.942385,1
0,0.03175213,-1.2572002,-3.815771,-3.4175284,1
1,0.99999803,-3.133961e-05,-4.570853e-12,13.139023,1
1,0.99999905,-1.550203e-05,-1.1382589e-12,13.862943,1
0,0.0014450941,-0.011097657,-13.048878,-6.5381346,1
1,0.906546,-0.31257614,-0.018281192,2.2721725,1
1,0.9999926,-0.00010559206,-6.994824e-11,11.815244,1
1,0.9891339,-0.06090652,-0.0002341056,4.5111814,1
1,0.9999983,-2.676215e-05,-4.2214053e-12,13.268235,1
1,0.967036,-0.15803668,-0.0020346106,3.37882,1
1,0.9573173,-0.19062573,-0.003472569,3.110341,1
1,0.99995506,-0.00054633355,-2.7347082e-09,10.010095,1
1,0.99998605,-0.00018705898,-2.7599914e-10,11.180198,1
1,1.0,-2.011277e-07,-0.0,inf,1
1,0.99999976,-4.472776e-06,-7.6666104e-14,15.249238,1
1,0.9999999,-2.4676617e-06,-2.7815827e-14,15.942385,1
1,0.90632135,-0.3628006,-0.016361183,2.2695236,1
0,0.0023846556,-0.6986785,-7.3967247,-6.036313,1
1,0.9994395,-0.005329346,-4.5654053e-07,7.486081,1
1,0.9999707,-0.00038228207,-1.0843492e-09,10.437024,1
1,0.9999455,-0.0006648371,-3.993698e-09,9.817647,1
1,0.99996746,-0.00039190924,-1.5887831e-09,10.332881,1
0,0.0008211541,-0.09658041,-11.080205,-7.103978,1
1,0.99999434,-7.796164e-05,-5.7783688e-11,12.08165,1
1,0.9996997,-0.0028700777,-1.5889302e-07,8.110468,1
1,0.9999707,-0.0003773252,-1.1372744e-09,10.437024,1
1,0.999996,-5.5833178e-05,-2.8867417e-11,12.430836,1
0,0.017190615,-0.28616288,-6.5678487,-4.0460515,1
1,0.99986273,-0.0015075961,-2.6347587e-08,8.893427,1
1,0.91880596,-0.28260443,-0.013732385,2.426233,1
1,0.74978703,-0.58210737,-0.14196111,1.0974767,1
1,0.99997234,-0.0003610906,-9.651152e-10,10.49562,1
1,0.52354735,-1.0384865,-0.5015298,0.09425909,1
1,0.9999957,-5.8603844e-05,-3.734254e-11,12.358862,1
1,0.9999347,-0.00074739795,-7.0162547e-09,9.6360445,1
1,0.9999297,-0.0008354252,-6.5613865e-09,9.56304,1
1,1.0,-9.8658774e-08,-0.0,inf,1
1,0.99999803,-2.92387e-05,-5.7064024e-12,13.139023,1
1,0.99992883,-0.0008321078,-6.8526522e-09,9.550397,1
1,1.0,-7.3816597e-07,-2.0066996e-15,inf,1
1,0.5041366,-0.9632966,-0.5624663,0.016546873,1
1,0.82907164,-0.48627084,-0.061773792,1.5790621,1
1,0.99984545,-0.00164182,-3.58474e-08,8.774807,1
1,0.9863875,-0.0821054,-0.0002858063,4.28306,1
0,0.029716829,-0.7122941,-4.8112035,-3.4858744,1
0,5.1851732e-08,-2.787869e-05,-29.913876,-16.774878,1
1,0.9996521,-0.0032875224,-2.178865e-07,7.963212,1
1,0.99998724,-0.00017753657,-2.0178817e-10,11.269544,1
1,0.99445194,-0.035608947,-5.8651192e-05,5.1887436,1
1,0.99999964,-6.4237015e-06,-1.813236e-13,14.843773,1
1,0.9999963,-4.9930946e-05,-2.7235457e-11,12.508394,1
1,0.99190265,-0.04965613,-0.00012098197,4.8080883,1
1,0.7343941,-0.6594717,-0.14982742,1.017032,1
1,0.99994385,-0.0006099818,-6.219588e-09,9.787471,1
0,0.0004268072,-0.7440384,-8.43881,-7.7587514,1
1,0.9999349,-0.0007451211,-6.552823e-09,9.639701,1
0,0.0782086,-0.3851167,-4.398947,-2.4669392,1
1,0.9973723,-0.01995692,-1.1593886e-05,5.9390264,1
1,0.9999002,-0.0011140258,-1.515493e-08,9.212461,1
1,0.9997693,-0.002402586,-8.241277e-08,8.374034,1
1,0.99999976,-4.24959e-06,-8.5693984e-14,15.249238,1
0,0.055240437,-0.6898799,-3.8310814,-2.839235,1
1,0.99999964,-6.045428e-06,-1.8146845e-13,14.843773,1
1,0.9999924,-0.000109395456,-7.2902184e-11,11.783494,1
1,0.9999034,-0.00112901,-1.2140584e-08,9.2446375,1
1,0.99999535,-6.664109e-05,-3.4528318e-11,12.278819,1
0,0.0005271984,-0.54444987,-8.896162,-7.547406,1
0,0.082967505,-0.74622047,-3.3154597,-2.402694,1
1,0.9999993,-1.1543921e-05,-6.494327e-13,14.150625,1
0,0.0009884697,-0.06145077,-11.610226,-6.9183636,1
1,0.9999988,-1.8772615e-05,-1.8962286e-12,13.639799,1
0,0.45694855,-0.9253007,-0.7512051,-0.17263332,1
1,0.99976665,-0.0022060254,-1.07409974e-07,8.362728,1
1,0.9817203,-0.1119807,-0.00046036972,3.983517,1
1,0.9999808,-0.00022763453,-7.3662176e-10,10.860962,1
0,0.0027945014,-0.17015707,-9.153034,-5.877303,1
0,0.006749855,-0.058769684,-9.623455,-4.9914618,1
0,0.0406929,-1.0368297,-3.7621284,-3.1601577,1
0,1.2424505e-06,-0.6114548,-14.579087,-13.598424,1
0,0.0035973245,-0.41545805,-7.626319,-5.623961,1
1,0.99999416,-8.482114e-05,-4.485732e-11,12.050559,1
1,0.90878254,-0.373253,-0.014192909,2.2988596,1
1,1.0,-1.2740242e-06,-2.2907835e-15,inf,1
1,0.9999993,-1.2324701e-05,-1.0127103e-12,14.150625,1
1,0.99999964,-5.20687e-06,-1.6336117e-13,14.843773,1
1,0.9999957,-5.9684826e-05,-3.2741025e-11,12.358862,1
1,0.9942916,-0.0376026,-6.0319013e-05,5.1600924,1
1,0.9987041,-0.010728862,-2.6229104e-06,6.6472344,1
1,0.9994845,-0.00505958,-3.6110595e-07,7.5698175,1
1,0.9290519,-0.30682722,-0.0077718706,2.5722156,1
0,0.32110158,-0.6286654,-1.5421754,-0.748714,1
1,0.9999971,-4.123681e-05,-1.4821554e-11,12.74371,1
0,0.2831146,-1.0154352,-1.4547117,-0.92906415,1
1,0.986405,-0.07757303,-0.0003390972,4.284366,1
1,0.9999702,-0.00037555755,-1.2140916e-09,10.420895,1
1,0.99998116,-0.00024477852,-5.0960464e-10,10.879771,1
1,0.9996655,-0.0032429236,-1.765525e-07,8.002536,1
1,0.9999823,-0.00022196391,-5.265326e-10,10.941783,1
