correctness,confidence,entropy,modified entropy,scaled logits,membership
1,0.9999999,-2.930961e-06,-2.7300993e-14,15.942385,1
0,3.845471e-06,-0.08320278,-16.541296,-12.468611,1
1,0.99999964,-6.9652738e-06,-1.7651513e-13,14.843773,1
1,0.9999808,-0.0002374693,-6.6477435e-10,10.860962,1
1,0.9848659,-0.07980995,-0.0004539534,4.175555,1
1,0.9808094,-0.11332592,-0.0005466701,3.933957,1
1,0.9999111,-0.0010374496,-1.0383065e-08,9.328241,1
0,8.364097e-07,-0.0005658134,-23.880405,-13.994146,1
1,0.9999999,-1.6839751e-06,-1.6784337e-14,15.942385,1
1,0.99996203,-0.00045713063,-2.3781364e-09,10.178724,1
0,0.327483,-0.8496673,-1.3751609,-0.71959126,1
0,9.819636e-05,-0.027990561,-14.787785,-9.228443,1
1,0.99999964,-7.4331742e-06,-3.0078717e-13,14.843773,1
0,0.00049835164,-0.32253888,-9.809642,-7.6037064,1
1,0.99984545,-0.00164182,-3.58474e-08,8.774807,1
0,0.0035053003,-1.2059308,-6.071078,-5.6499677,1
1,0.9999973,-3.9046907e-05,-1.3448842e-11,12.828867,1
1,0.9954646,-0.029499302,-4.038561e-05,5.391301,1
0,0.100670815,-0.66083515,-3.3185852,-2.1897933,1
1,0.9999969,-4.57176e-05,-1.4480044e-11,12.684285,1
1,0.9999883,-0.00015210567,-2.098116e-10,11.357406,1
1,0.99998,-0.00026913284,-4.9303184e-10,10.818401,1
1,0.9974591,-0.01832653,-1.2236474e-05,5.972698,1
1,0.9999454,-0.0006259723,-4.8623146e-09,9.815461,1
1,0.9999699,-0.0003605666,-1.5984241e-09,10.410944,1
0,0.15212314,-0.4468438,-3.1711197,-1.7180451,1
0,0.19109917,-1.030003,-2.0882883,-1.4428838,1
1,0.9981647,-0.014949523,-5.452421e-06,6.2987175,1
1,0.99967694,-0.0029990172,-1.9957506e-07,8.037358,1
1,0.9998245,-0.0019038685,-4.5123187e-08,8.647832,1
1,0.9998989,-0.0011039015,-1.7094166e-08,9.199404,1
0,0.02008951,-0.73707837,-4.649568,-3.8872633,1
1,0.99999857,-2.2291526e-05,-2.9813823e-12,13.457478,1
1,1.0,-1.2740242e-06,-2.2907835e-15,inf,1
1,0.99999857,-2.2113227e-05,-2.997257e-12,13.457478,1
0,0.02773641,-0.8596697,-4.681343,-3.556881,1
0,9.403451e-05,-0.0450304,-14.273152,-9.271754,1
1,1.0,-2.4069036e-06,-4.92282e-15,inf,1
1,0.9999564,-0.0005222463,-2.8482094e-09,10.041076,1
0,1.694804e-05,-0.08687182,-15.100629,-10.985341,1
0,4.1221567e-05,-0.013549253,-16.497526,-10.096508,1
1,0.99999034,-0.00012603289,-1.7218857e-10,11.547926,1
1,0.9999627,-0.0004596948,-1.973837e-09,10.196145,1
1,0.99943227,-0.00499702,-6.0375163e-07,7.473289,1
1,0.9957483,-0.030654673,-2.9759593e-05,5.4561715,1
0,2.1491189e-05,-0.30631667,-12.966499,-10.747846,1
1,0.9987425,-0.010293448,-2.8017334e-06,6.6773877,1
1,0.99600035,-0.03029572,-2.2682532e-05,5.5175405,1
1,0.9999957,-5.9860846e-05,-3.130876e-11,12.358862,1
1,0.99717265,-0.020242628,-1.5012966e-05,5.8655853,1
1,0.9999991,-1.4496869e-05,-1.2457539e-12,13.927482,1
1,0.61391425,-0.938315,-0.27460986,0.46379572,1
1,0.99997616,-0.0002920502,-9.939728e-10,10.644044,1
1,0.99996907,-0.00039428758,-1.2174092e-09,10.383597,1
0,0.04804914,-0.20836979,-5.738465,-2.986289,1
1,0.9997665,-0.002614658,-6.428601e-08,8.362218,1
1,0.99970055,-0.0029025455,-1.5666788e-07,8.113251,1
0,0.00013055324,-0.48807192,-10.912199,-8.943599,1
1,0.8707293,-0.47910145,-0.026901066,1.9074228,1
1,0.99989164,-0.0010980257,-2.3475426e-08,9.129931,1
1,0.9999988,-1.88767e-05,-2.1990125e-12,13.639799,1
1,0.95103216,-0.22884475,-0.0038401466,2.9663842,1
0,6.946553e-06,-0.11287988,-15.571302,-11.877258,1
0,0.098821886,-1.2142153,-2.6249542,-2.210384,1
1,0.9999952,-6.961669e-05,-3.0503555e-11,12.241078,1
1,0.9930386,-0.041600946,-9.712225e-05,4.960388,1
1,0.996554,-0.023441471,-2.3213755e-05,5.667094,1
0,1.329825e-06,-0.04245802,-18.57246,-13.530462,1
1,0.92508847,-0.27334985,-0.011487091,2.5135815,1
0,0.0006160612,-0.016698841,-13.600184,-7.391548,1
1,0.9999982,-2.8660172e-05,-4.5150867e-12,13.234333,1
1,0.99892056,-0.008478026,-2.3245611e-06,6.8302326,1
1,0.8339527,-0.4847136,-0.057774078,1.6139042,1
0,0.0031299195,-0.938781,-6.3555374,-5.763613,1
0,4.890404e-05,-0.00053472986,-19.850906,-9.925602,1
1,0.9999597,-0.00048859604,-2.4763456e-09,10.119299,1
1,0.99999416,-7.5760916e-05,-6.7568506e-11,12.050559,1
1,1.0,-5.597195e-07,-0.0,inf,1
1,0.9983669,-0.013519019,-3.9249862e-06,6.415636,1
1,0.99696857,-0.023504825,-1.4615892e-05,5.795684,1
1,0.99791896,-0.01709687,-6.1642986e-06,6.172806,1
1,1.0,-3.0360223e-07,-0.0,inf,1
1,0.99861586,-0.010716512,-3.7261048e-06,6.5812917,1
1,0.9999952,-6.710924e-05,-4.096673e-11,12.241078,1
0,5.6882123e-05,-0.050777588,-14.492059,-9.774472,1
1,0.99999666,-5.08964e-05,-1.4890138e-11,12.610177,1
1,0.99989396,-0.001124287,-2.013745e-08,9.15162,1
1,0.9999807,-0.00023340124,-7.01798e-10,10.85477,1
1,0.9977687,-0.016213173,-9.682284e-06,6.102937,1
1,0.9967891,-0.02437446,-1.530241e-05,5.737987,1
0,0.044768266,-0.8148955,-4.016666,-3.0604544,1
1,0.99999934,-8.906503e-06,-6.1139467e-13,14.237637,1
0,0.0037630706,-0.04078613,-10.683701,-5.5787497,1
1,0.9977915,-0.016676167,-8.8206525e-06,6.113244,1
1,0.9804993,-0.10528948,-0.00065804,3.917613,1
0,2.7449767e-07,-0.69393045,-15.818129,-15.108323,1
0,0.04793538,-0.3854231,-5.0392933,-2.988779,1
0,0.00014498607,-0.22550589,-11.514822,-8.838728,1
1,0.99517566,-0.031131472,-4.580884e-05,5.329245,1
1,0.99999905,-1.6114229e-05,-1.219685e-12,13.862943,1
1,0.6869325,-0.70992345,-0.21720909,0.7858172,1
1,0.99999964,-7.2435205e-06,-1.7277537e-13,14.843773,1
1,0.9999845,-0.00019342914,-4.4239845e-10,11.074835,1
0,1.0715057e-08,-0.011206516,-24.889498,-18.351616,1
0,0.00625378,-0.2785162,-7.720071,-5.068296,1
0,0.23725045,-1.0883791,-1.4894849,-1.1678134,1
1,0.999988,-0.00014972845,-2.721272e-10,11.332215,1
1,0.9999793,-0.0002719487,-5.809216e-10,10.786187,1
1,1.0,-7.1451353e-07,-0.0,inf,1
1,0.99999803,-3.0069552e-05,-5.973112e-12,13.139023,1
1,0.9999443,-0.00061098847,-5.9447567e-09,9.7960005,1
1,0.9999987,-1.9658488e-05,-2.5560504e-12,13.544489,1
1,0.9998991,-0.001122127,-1.5123131e-08,9.201174,1
1,0.9990586,-0.008576525,-1.3208055e-06,6.967205,1
1,0.99987584,-0.0014132619,-2.0443002e-08,8.993844,1
0,0.011903486,-0.12973335,-8.176781,-4.418949,1
1,0.9998636,-0.0014060158,-3.346983e-08,8.899962,1
1,0.99916196,-0.007836691,-9.459774e-07,7.083605,1
1,0.9905212,-0.061149918,-0.00014108307,4.649173,1
1,0.99999624,-5.402233e-05,-2.1392365e-11,12.4923935,1
1,0.9999862,-0.00017954031,-2.9651043e-10,11.188781,1
0,0.22208503,-1.7149255,-1.3713851,-1.253557,1
1,0.9999944,-7.677679e-05,-5.2409518e-11,12.092232,1
1,0.9999928,-9.528223e-05,-9.3677434e-11,11.839735,1
0,9.033738e-05,-0.00096206716,-18.598492,-9.311869,1
0,5.6553257e-05,-0.20098647,-12.856353,-9.780272,1
0,0.05615454,-0.5002204,-4.4524355,-2.8218548,1
1,0.9983364,-0.0145882955,-3.692657e-06,6.3970914,1
1,0.99999976,-3.2017845e-06,-6.427185e-14,15.249238,1
1,1.0,-5.2490172e-08,-0.0,inf,1
1,0.99939495,-0.0054430384,-6.0337265e-07,7.4096,1
1,0.99828804,-0.014129931,-4.376382e-06,6.3684,1
1,0.9999999,-1.9233394e-06,-2.0319402e-14,15.942385,1
1,0.99998957,-0.00013970942,-1.6496149e-10,11.470736,1
1,0.9999909,-0.00013028928,-1.0964747e-10,11.605085,1
0,3.426303e-05,-0.3287959,-12.460761,-10.281409,1
1,0.6938538,-0.6252201,-0.22286947,0.8181985,1
1,0.9940441,-0.038947478,-6.455088e-05,5.1174035,1
1,0.99842966,-0.012044995,-4.7336302e-06,6.454889,1
1,0.9960542,-0.029692583,-2.2366874e-05,5.531143,1
1,0.94364864,-0.25462547,-0.0051077316,2.8181474,1
0,0.3013247,-1.2377385,-1.1404496,-0.84099764,1
0,0.00015934998,-0.08900898,-12.968773,-8.744248,1
1,0.99999154,-0.00011833255,-9.6028935e-11,11.679697,1
1,0.99999976,-3.7615441e-06,-6.67e-14,15.249238,1
1,0.99911463,-0.007762598,-1.3009927e-06,7.028622,1
0,0.09374421,-0.8968436,-3.111502,-2.2687516,1
1,0.98926777,-0.060710013,-0.00022634411,4.523713,1
1,0.9133986,-0.30270606,-0.015456863,2.3558567,1
1,1.0,-2.3640955e-07,-0.0,inf,1
1,0.9021831,-0.35522863,-0.018607479,2.2217202,1
1,0.999995,-6.698811e-05,-4.896361e-11,12.204711,1
1,0.99999326,-9.299035e-05,-7.108872e-11,11.908138,1
1,0.999956,-0.00049616233,-3.6930783e-09,10.031545,1
1,0.99915594,-0.0077651385,-9.923542e-07,7.076441,1
1,0.9987075,-0.0099038305,-3.3390822e-06,6.649863,1
1,0.99999386,-8.717445e-05,-5.432344e-11,12.000797,1
0,0.04360309,-0.22795369,-5.819253,-3.0880451,1
0,0.16011906,-0.9886484,-2.1006238,-1.6573424,1
1,0.99998105,-0.00023975412,-5.896938e-10,10.873462,1
1,0.99999964,-5.72571e-06,-1.9323979e-13,14.843773,1
1,0.99762356,-0.018296931,-9.519471e-06,6.0397735,1
1,0.99766815,-0.017041214,-1.0312141e-05,6.0587573,1
1,0.99994,-0.0007063001,-5.1321507e-09,9.720741,1
0,0.0006182071,-0.053676598,-12.173466,-7.3880687,1
1,0.99998665,-0.0001801367,-2.4685914e-10,11.223873,1
1,0.99999774,-3.6333942e-05,-6.4857343e-12,12.997944,1
1,0.9845285,-0.081080034,-0.00047710887,4.153162,1
0,0.0004148556,-0.3041264,-10.279271,-7.787165,1
0,0.2520483,-0.80133903,-1.8422201,-1.0877175,1
1,0.9972498,-0.020345533,-1.2741928e-05,5.893321,1
1,0.6418957,-0.6605279,-0.3165136,0.5836016,1
0,0.035571374,-0.62427807,-4.8210754,-3.2999947,1
1,0.9999603,-0.0004784472,-2.3212814e-09,10.134203,1
0,9.527302e-08,-0.033859592,-21.389164,-16.16652,1
0,0.2502779,-0.7791887,-1.8411213,-1.0971308,1
1,0.99999464,-7.5807715e-05,-3.9169896e-11,12.135717,1
1,0.9999845,-0.00021235447,-3.024705e-10,11.074835,1
1,0.9999447,-0.0006261447,-5.3563225e-09,9.802445,1
0,0.00013580051,-0.034779787,-14.227054,-8.904188,1
0,0.018918853,-0.09408871,-7.783743,-3.9484963,1
0,1.6966558e-07,-0.061898783,-20.098818,-15.589437,1
0,0.4836389,-0.6930069,-0.7501267,-0.065467775,1
1,0.99939597,-0.005290022,-6.849695e-07,7.411277,1
1,0.9999993,-1.1136186e-05,-7.7766754e-13,14.150625,1
1,0.9999862,-0.00017221125,-3.6174594e-10,11.188781,1
1,0.9999847,-0.00020857215,-3.1059047e-10,11.086441,1
1,0.9137095,-0.31183398,-0.014926765,2.3597934,1
0,0.0034549385,-0.10991001,-9.472644,-5.6644897,1
1,0.99999964,-7.13677e-06,-3.0195518e-13,14.843773,1
0,5.2293588e-05,-0.011947765,-16.36084,-9.858584,1
1,0.9999088,-0.0010749317,-1.0562283e-08,9.302418,1
1,0.9999351,-0.0007625298,-5.8478404e-09,9.642452,1
1,0.99999654,-4.8207607e-05,-2.1958338e-11,12.575086,1
1,0.94121987,-0.27414426,-0.0051874723,2.773373,1
1,0.9974393,-0.02041582,-9.9912e-06,5.9649205,1
0,5.4817633e-07,-0.29144168,-16.851137,-14.416668,1
1,0.99946463,-0.005218833,-3.920875e-07,7.532019,1
1,0.9976776,-0.018834092,-7.892386e-06,6.0628395,1
1,0.96362823,-0.20272927,-0.0018265627,3.2769127,1
1,0.9992689,-0.0064638294,-9.2549715e-07,7.2202144,1
1,1.0,-2.4720978e-07,-0.0,inf,1
1,0.99999976,-4.461056e-06,-1.3770883e-13,15.249238,1
1,0.9995578,-0.0039343736,-3.796094e-07,7.7232904,1
1,0.9999152,-0.0009797937,-9.695617e-09,9.374925,1
1,0.9999995,-6.4904343e-06,-3.182869e-13,14.55609,1
1,0.999842,-0.0017495453,-3.314741e-08,8.752682,1
1,0.9999973,-4.1174448e-05,-9.002055e-12,12.828867,1
1,0.99998915,-0.0001485631,-1.5929692e-10,11.431515,1
1,0.9999744,-0.00031046447,-1.0859623e-09,10.57405,1
1,0.99999654,-4.8895825e-05,-2.1530014e-11,12.575086,1
1,0.99999535,-6.201963e-05,-4.3236827e-11,12.278819,1
1,0.9969414,-0.022133578,-1.6831542e-05,5.786731,1
1,0.99991494,-0.0010026018,-9.769123e-09,9.372118,1
0,5.6416725e-06,-0.102758065,-16.004929,-12.085324,1
0,0.31500712,-1.319717,-1.0270455,-0.7768132,1
1,0.9999926,-9.5416835e-05,-1.05742144e-10,11.815244,1
1,0.9999988,-1.791753e-05,-1.9294154e-12,13.639799,1
0,0.14408614,-0.44090667,-3.2808633,-1.7817585,1
1,0.9991369,-0.007435764,-1.2997995e-06,7.0541453,1
1,0.89920485,-0.3443712,-0.020700328,2.1884205,1
0,4.588461e-05,-0.0005208604,-19.954487,-9.989335,1
1,0.99978334,-0.0021792732,-7.722135e-08,8.436952,1
0,0.0046628974,-0.81633973,-6.3773904,-5.3634443,1
1,0.99962705,-0.0036497575,-2.2193983e-07,7.8937035,1
1,0.9753414,-0.11612421,-0.001228555,3.677661,1
1,0.9999999,-1.6222039e-06,-1.771231e-14,15.942385,1
1,0.9998107,-0.0020075655,-4.9853256e-08,8.571965,1
0,0.05114331,-0.6891128,-4.268937,-2.9206262,1
1,0.99997205,-0.00034466514,-1.2847188e-09,10.484901,1
0,0.0033142525,-1.014965,-6.259178,-5.7062035,1
0,0.0030885881,-0.022097815,-11.489983,-5.776948,1
0,0.0057232524,-0.34536362,-7.5025063,-5.1574783,1
1,0.9611449,-0.19420566,-0.0024504021,3.2082865,1
1,0.99996394,-0.0004142748,-2.4807292e-09,10.230268,1
1,0.99872077,-0.0102764815,-2.9555608e-06,6.660213,1
0,0.0004570348,-0.0065186718,-14.919832,-7.690294,1
1,0.99555814,-0.03125993,-3.3905373e-05,5.412231,1
0,0.0036583585,-0.63318896,-6.840392,-5.6070757,1
1,0.99999964,-5.8005994e-06,-1.7243406e-13,14.843773,1
1,0.99999624,-5.223575e-05,-2.6945625e-11,12.4923935,1
1,0.99999976,-5.1470884e-06,-1.2194874e-13,15.249238,1
0,7.104073e-08,-0.00803634,-23.491653,-16.460012,1
1,0.9999772,-0.0002959495,-7.1712153e-10,10.687474,1
1,0.9999913,-0.000110520705,-1.494799e-10,11.651917,1
1,0.9999982,-2.8846542e-05,-3.9162553e-12,13.234333,1
1,0.993493,-0.044791732,-6.271386e-05,5.028352,1
1,0.999998,-3.2290245e-05,-6.32255e-12,13.10917,1
0,0.16192259,-0.5586064,-2.8968124,-1.6439922,1
0,0.33805367,-0.7556478,-1.3711935,-0.6719797,1
1,0.9999424,-0.00069028477,-4.4682475e-09,9.762311,1
0,1.9525437e-06,-0.6740078,-14.706781,-13.146376,1
1,0.9999772,-0.00029785346,-6.8857364e-10,10.687474,1
0,0.0094973985,-0.054784548,-9.21427,-4.6471944,1
1,0.8667824,-0.42968458,-0.03518323,1.8728043,1
1,0.8233703,-0.47083235,-0.068419576,1.5393505,1
1,0.99995667,-0.0005282794,-2.7051696e-09,10.046562,1
1,0.64232904,-0.65211314,-0.31664595,0.58548725,1
1,0.9998964,-0.0011480767,-1.678247e-08,9.174938,1
1,0.99853086,-0.012081694,-3.5448463e-06,6.521611,1
1,0.9999974,-3.7988568e-05,-1.1779303e-11,12.85134,1
1,0.9992559,-0.0061052917,-1.1076388e-06,7.2025847,1
1,0.949466,-0.2606175,-0.0037995786,2.933253,1
0,1.5882404e-07,-0.6507316,-16.783764,-15.655469,1
1,0.79260486,-0.6150787,-0.08537879,1.340699,1
1,0.9999212,-0.00091665366,-9.1452055e-09,9.448552,1
0,0.089228064,-0.90498793,-3.2356339,-2.323097,1
1,0.99972963,-0.0026104408,-1.3215234e-07,8.215461,1
0,9.792661e-06,-0.63096505,-13.042894,-11.533868,1
1,0.9999995,-8.551104e-06,-4.0124517e-13,14.55609,1
1,0.992132,-0.0476166,-0.00011873426,4.8370533,1
1,0.9999999,-2.861857e-06,-2.895412e-14,15.942385,1
0,0.00053876877,-0.27054128,-10.074093,-7.5256853,1
0,1.1112423e-05,-0.005556591,-18.725845,-11.407436,1
0,0.0007102696,-0.23587638,-9.936282,-7.2491555,1
1,0.999989,-0.00014857492,-1.8195925e-10,11.415166,1
1,1.0,-3.0124056e-07,-0.0,inf,1
1,0.99999464,-7.7577904e-05,-3.932278e-11,12.135717,1
1,0.9993369,-0.0064689475,-5.59508e-07,7.317919,1
0,9.9510995e-05,-0.0010169641,-18.42836,-9.215143,1
0,4.3731863e-05,-0.0013644157,-19.059101,-10.03739,1
1,0.9557896,-0.18842232,-0.0038820028,3.0735784,1
1,0.9999999,-3.179859e-06,-2.3998115e-14,15.942385,1
1,1.0,-1.0018439e-06,-2.2858514e-15,inf,1
1,0.99998987,-0.00012764157,-2.0310471e-10,11.499723,1
1,0.9999924,-0.00010454387,-8.586181e-11,11.783494,1
1,0.99999976,-4.6994132e-06,-9.131635e-14,15.249238,1
0,0.4367687,-0.6887464,-0.9322379,-0.2542866,1
1,0.9999787,-0.00026688547,-7.4517104e-10,10.757775,1
1,0.9932476,-0.048902415,-6.268983e-05,4.991086,1
1,0.99999785,-3.24094e-05,-7.1076487e-12,13.0520115,1
1,0.9999912,-0.0001222003,-1.10482457e-10,11.638311,1
1,0.9999785,-0.00027141877,-6.803038e-10,10.746633,1
1,0.9817603,-0.096576735,-0.000622889,3.9857478,1
1,0.98423624,-0.097678915,-0.00035084994,4.1341524,1
1,0.99999493,-6.8480345e-05,-5.1293914e-11,12.192876,1
1,1.0,-2.5773943e-07,-0.0,inf,1
1,0.99726623,-0.019280856,-1.4464349e-05,5.8993373,1
0,0.1802775,-0.52365184,-2.7648797,-1.5144687,1
1,0.9896116,-0.06518738,-0.00017901696,4.5566254,1
0,0.17583907,-0.85414857,-2.369536,-1.5447966,1
0,0.039203648,-0.2802003,-5.812351,-3.1989927,1
1,0.547666,-0.719455,-0.53832257,0.19124481,1
1,0.9999864,-0.00017833622,-2.8305255e-10,11.206173,1
1,0.99999356,-8.918384e-05,-6.6505905e-11,11.953395,1
1,0.9371627,-0.24222295,-0.007979056,2.702308,1
1,0.452247,-1.0235033,-0.65948105,-0.19159591,1
1,0.99843997,-0.013153201,-3.5065848e-06,6.4614873,1
1,0.99999905,-1.426326e-05,-1.2875427e-12,13.862943,1
1,1.0,-5.576209e-07,-0.0,inf,1
0,0.015481097,-0.33025458,-6.414483,-4.1525335,1
1,0.9993013,-0.006232485,-8.313743e-07,7.2656107,1
1,0.9999241,-0.0008435197,-9.829202e-09,9.486325,1
0,2.0187235e-05,-0.0007760135,-20.424942,-10.81044,1
1,0.74204844,-0.6768125,-0.13582115,1.0566428,1
1,0.9999517,-0.0005391632,-4.4826884e-09,9.93845,1
1,0.9999696,-0.00035771623,-1.6946712e-09,10.401092,1
0,0.0014989746,-0.33966997,-8.585976,-6.501474,1
1,0.999988,-0.00014941707,-2.7735864e-10,11.332215,1
0,0.042396445,-0.2258241,-5.889442,-3.1173694,1
1,0.86529094,-0.5246162,-0.027817065,1.8599484,1
0,0.34486306,-0.7447475,-1.3455893,-0.64169693,1
0,0.004843694,-0.064285874,-9.92131,-5.325222,1
1,0.99783236,-0.016059745,-8.903706e-06,6.131945,1
1,0.9993872,-0.0051541524,-7.500382e-07,7.396867,1
1,0.9932533,-0.041489974,-8.906902e-05,4.991931,1
1,0.9999479,-0.0005699353,-5.367258e-09,9.8624,1
0,2.4804334e-07,-0.4483916,-16.909353,-15.209662,1
1,0.9584336,-0.23860148,-0.0022140567,3.1380088,1
0,0.020837614,-0.14210723,-7.3317194,-3.849938,1
1,0.99947137,-0.004721053,-5.072828e-07,7.5446863,1
1,0.9298538,-0.30034468,-0.008589344,2.5844457,1
1,0.9991198,-0.007719719,-1.2827334e-06,7.0345016,1
1,0.9997979,-0.0020406246,-6.9655016e-08,8.50645,1
1,0.99815255,-0.015192691,-4.904571e-06,6.292102,1
0,0.005315738,-0.06920884,-9.751434,-5.2317533,1
0,6.948829e-05,-0.99531966,-10.280183,-9.574283,1
1,0.9755349,-0.11514774,-0.0012107654,3.685739,1
