correctness,confidence,entropy,modified entropy,scaled logits
1,0.9999902,-0.0001339977,-1.322134e-10,11.535656
1,0.9999937,-8.9392335e-05,-5.632413e-11,11.972087
1,0.9999999,-1.8669505e-06,-2.5320376e-14,15.942385
1,1.0,-3.9695666e-07,-0.0,inf
1,0.9999704,-0.0003746497,-1.2098639e-09,10.426912
1,1.0,-2.6124997e-07,-0.0,inf
1,0.99996775,-0.00040977265,-1.3592673e-09,10.342081
1,0.99996483,-0.0004536011,-1.5209767e-09,10.255375
1,0.9999062,-0.0010225344,-1.5141751e-08,9.274063
1,0.9998504,-0.0015779118,-3.4947863e-08,8.807344
1,0.99999976,-4.6062764e-06,-8.9944775e-14,15.249238
1,0.9999999,-2.8314482e-06,-2.6636682e-14,15.942385
1,0.99999976,-3.8614967e-06,-7.45788e-14,15.249238
1,0.99999976,-3.1826262e-06,-7.120541e-14,15.249238
1,0.99984473,-0.0016333928,-3.943761e-08,8.770189
1,0.9999987,-1.9893283e-05,-2.3898264e-12,13.544489
1,0.9999993,-1.1108853e-05,-9.415372e-13,14.150625
1,0.9999989,-1.6510045e-05,-1.4683655e-12,13.745159
1,0.999995,-7.187453e-05,-3.466676e-11,12.204711
1,0.99999905,-1.57494e-05,-1.3873492e-12,13.862943
1,0.9999999,-3.543074e-06,-2.1467035e-14,15.942385
1,0.9997275,-0.0029387947,-9.454576e-08,8.207554
1,0.9999858,-0.0001888112,-3.0078828e-10,11.163247
1,0.9994431,-0.0057010213,-3.6930123e-07,7.492593
1,0.9998143,-0.00204567,-4.438772e-08,8.591042
1,0.9999995,-8.54023e-06,-3.2578654e-13,14.55609
1,0.9999008,-0.0011685442,-1.2271024e-08,9.218453
1,0.9999971,-4.4730845e-05,-1.1537632e-11,12.74371
1,0.9999963,-5.5942324e-05,-1.6914187e-11,12.508394
1,0.9999983,-2.5695397e-05,-4.9265613e-12,13.268235
1,0.99999785,-3.287698e-05,-6.5655866e-12,13.0520115
1,0.99998534,-0.0001831088,-3.9409692e-10,11.130186
1,0.9999866,-0.00018699476,-2.164509e-10,11.219419
1,0.9997209,-0.0027726851,-1.2440486e-07,8.183559
1,0.9995715,-0.004049387,-3.048632e-07,7.7547965
1,0.9999823,-0.00022422339,-5.018013e-10,10.941783
1,0.99995583,-0.0005259703,-2.983274e-09,10.027488
1,0.9999956,-6.338359e-05,-2.7616819e-11,12.331463
1,0.99999964,-6.6900275e-06,-1.6718956e-13,14.843773
1,0.9999695,-0.00037189457,-1.4916445e-09,10.397177
1,0.9999772,-0.0002917573,-7.694386e-10,10.687474
1,0.99995863,-0.000491538,-2.5678752e-09,10.0930195
1,0.9996217,-0.0038697566,-1.8757106e-07,7.8794165
1,0.9996104,-0.00377786,-2.2778497e-07,7.850062
1,0.99978644,-0.0021190771,-8.2343746e-08,8.451363
1,0.9999991,-1.446749e-05,-9.77034e-13,13.927482
1,0.9999622,-0.00044395842,-2.4442124e-09,10.183446
1,0.99999094,-0.00011944496,-1.314267e-10,11.611643
1,0.9988543,-0.009474373,-2.3214243e-06,6.770575
1,0.9987176,-0.010518129,-2.8051104e-06,6.6577435
1,0.99959743,-0.0035878362,-3.185692e-07,7.8172398
1,0.99990875,-0.0009838453,-1.4740476e-08,9.3017645
1,0.9999983,-2.4418596e-05,-4.159627e-12,13.268235
1,0.99992144,-0.000862599,-1.06593925e-08,9.451583
1,0.9999926,-0.00010368393,-7.145294e-11,11.815244
1,0.99974746,-0.0026006484,-9.3791044e-08,8.283669
1,0.9999956,-6.169021e-05,-3.0655464e-11,12.331463
1,0.9999982,-2.5816547e-05,-5.2604657e-12,13.234333
1,1.0,-8.592791e-07,-0.0,inf
1,0.9999631,-0.00044672366,-2.160464e-09,10.20739
1,0.9997727,-0.0024585244,-6.619888e-08,8.389133
1,0.99999964,-5.234403e-06,-1.6285989e-13,14.843773
1,0.9999999,-1.9347603e-06,-1.9158344e-14,15.942385
1,0.99995804,-0.0005031053,-2.6998497e-09,10.078712
1,0.99999934,-1.093641e-05,-5.6759545e-13,14.237637
1,0.9999928,-9.65199e-05,-9.279874e-11,11.839735
1,0.9997621,-0.0023047002,-1.0538302e-07,8.343497
1,0.99999964,-5.108255e-06,-2.1827803e-13,14.843773
1,0.9997354,-0.0027898925,-9.2006225e-08,8.237083
1,0.9998875,-0.0012906617,-1.6615875e-08,9.092676
1,0.9999918,-0.000111322246,-1.0535847e-10,11.70827
1,0.9955953,-0.03325378,-2.8556993e-05,5.4206634
1,0.999987,-0.00016451033,-3.0114977e-10,11.251024
1,0.99769545,-0.017460998,-9.25396e-06,6.070561
1,0.99998665,-0.00017887472,-2.3790414e-10,11.223873
1,0.99999607,-5.276337e-05,-3.0525263e-11,12.445873
1,0.99996233,-0.00045980368,-2.011864e-09,10.186605
1,0.99998426,-0.00020322054,-3.7989073e-10,11.059567
1,0.99934626,-0.006027438,-6.3253816e-07,7.3321414
1,0.9991444,-0.007500819,-1.2182645e-06,7.062823
1,0.99999493,-7.277449e-05,-3.6614076e-11,12.192876
1,0.99999964,-5.7654497e-06,-1.6970479e-13,14.843773
1,0.9987304,-0.00976749,-3.214353e-06,6.6677995
1,0.99995,-0.00057943934,-3.871738e-09,9.903272
1,0.99999905,-1.5593112e-05,-1.6397491e-12,13.862943
1,0.9999999,-2.4877568e-06,-2.0834862e-14,15.942385
1,0.99995613,-0.0004911614,-3.746576e-09,10.034258
1,0.9999093,-0.0009960677,-1.268559e-08,9.307661
1,0.99999857,-2.1395728e-05,-2.9098434e-12,13.457478
1,0.9999901,-0.00013161128,-1.5281149e-10,11.523535
1,0.99997336,-0.00033845755,-9.917438e-10,10.532948
1,1.0,-7.5621546e-07,-0.0,inf
1,0.9999325,-0.00071957504,-9.041548e-09,9.603724
1,0.99997723,-0.000287143,-7.609016e-10,10.690089
1,0.99999964,-5.829974e-06,-1.9267484e-13,14.843773
1,0.9990102,-0.008488935,-1.5698987e-06,6.9170227
1,0.99994385,-0.00067140255,-4.33527e-09,9.787471
1,0.999918,-0.0009804646,-8.834704e-09,9.408514
1,0.9999926,-0.0001028503,-8.2940335e-11,11.815244
1,0.9999569,-0.00053051644,-2.492663e-09,10.05208
1,0.9999971,-4.5465327e-05,-1.2251985e-11,12.74371
1,0.9999678,-0.00041436026,-1.3139202e-09,10.343931
1,0.99998534,-0.00019215613,-3.1881275e-10,11.130186
1,0.9999983,-2.7780345e-05,-3.636585e-12,13.268235
1,0.99999005,-0.00012576641,-1.9603931e-10,11.517529
1,0.99989665,-0.0011531137,-1.6399106e-08,9.177243
1,0.99984765,-0.0016768482,-3.2002674e-08,8.789181
1,0.9998547,-0.0016027793,-2.96117e-08,8.836453
1,0.999297,-0.006117618,-8.7181274e-07,7.259483
1,0.9999161,-0.0009512411,-1.01510835e-08,9.385523
1,0.99950266,-0.00459641,-3.9040702e-07,7.6057367
1,0.99949926,-0.005020225,-3.297666e-07,7.5989256
1,0.9999926,-0.00010089734,-9.151569e-11,11.815244
1,0.9999896,-0.00013697271,-1.816819e-10,11.476467
1,0.9996782,-0.0031308206,-1.730849e-07,8.041242
1,0.9999858,-0.00018145748,-3.4084105e-10,11.163247
1,0.9999851,-0.00020351604,-2.7852717e-10,11.114057
1,0.99997747,-0.0002854184,-7.4174844e-10,10.700616
1,0.9996241,-0.0039274236,-1.7638104e-07,7.8857408
1,1.0,-2.8045608e-07,-0.0,inf
1,0.99984336,-0.0015717148,-4.6558863e-08,8.761397
1,0.9998773,-0.0013349202,-2.2008097e-08,9.005434
1,0.9999968,-4.935251e-05,-1.4119678e-11,12.646545
1,0.99998343,-0.00020613818,-4.831844e-10,11.0078945
1,0.9999988,-1.8175182e-05,-1.7985692e-12,13.639799
1,0.99996006,-0.00046389428,-2.7779314e-09,10.128215
1,0.9999999,-1.9695515e-06,-2.0419511e-14,15.942385
1,0.99921495,-0.0073375995,-8.667916e-07,7.1489744
1,0.9998528,-0.0014863543,-4.126678e-08,8.823412
1,0.99999434,-8.045637e-05,-4.8997282e-11,12.08165
1,0.9999999,-2.0257253e-06,-1.863066e-14,15.942385
1,0.99980825,-0.001997515,-5.6339307e-08,8.559136
1,0.999986,-0.00019063291,-2.7657265e-10,11.175933
1,0.99993974,-0.0006725085,-6.506559e-09,9.716777
1,0.9994159,-0.005501521,-5.06744e-07,7.4448104
1,0.9999926,-0.00010598311,-7.157398e-11,11.815244
1,0.9999689,-0.0003939725,-1.3063388e-09,10.377833
1,0.99994534,-0.0006177497,-5.351279e-09,9.81437
1,0.9984686,-0.012272404,-4.0820773e-06,6.480026
1,0.9999999,-1.8940347e-06,-1.6030361e-14,15.942385
1,0.999992,-0.00010954303,-9.3128553e-11,11.737684
1,0.99999976,-4.43185e-06,-7.472071e-14,15.249238
1,0.999998,-3.114746e-05,-5.2205462e-12,13.10917
1,0.99996716,-0.00040737857,-1.5475253e-09,10.323765
1,0.9999651,-0.00039486983,-2.4280435e-09,10.262177
1,0.9998897,-0.0011846478,-2.090723e-08,9.11194
1,0.99999976,-3.6947154e-06,-7.55865e-14,15.249238
1,0.9998913,-0.001226638,-1.6438388e-08,9.1266365
1,0.9999999,-1.4870405e-06,-1.7341365e-14,15.942385
1,0.9999993,-1.0880492e-05,-1.0041091e-12,14.150625
1,0.9999823,-0.0002310779,-4.790869e-10,10.941783
1,0.9992574,-0.0072092777,-7.02804e-07,7.204591
1,0.9996365,-0.0036158646,-1.975609e-07,7.9192886
1,0.99997014,-0.00035169735,-1.6808037e-09,10.418897
1,0.99953294,-0.004062672,-4.3478016e-07,7.6685815
1,0.9992274,-0.007112868,-8.464145e-07,7.1649823
1,0.9996449,-0.0036552004,-1.6915862e-07,7.942687
1,0.99999964,-6.0119146e-06,-1.605331e-13,14.843773
1,0.9995434,-0.004210064,-3.5958948e-07,7.6913085
1,0.999631,-0.0038010622,-1.7340227e-07,7.904311
1,1.0,-5.199612e-07,-0.0,inf
1,0.99993676,-0.0007641097,-5.2872613e-09,9.668502
1,0.9998915,-0.0011741337,-1.9138806e-08,9.128832
1,0.999996,-6.030095e-05,-2.087093e-11,12.430836
1,0.9999939,-8.212259e-05,-6.925741e-11,12.010553
1,0.920611,-0.32400388,-0.0112056155,2.450678
1,0.9999991,-1.3629289e-05,-1.043501e-12,13.927482
1,0.99993896,-0.0006947801,-6.289266e-09,9.7039995
1,0.9999173,-0.00094305835,-9.727338e-09,9.400551
1,0.99999934,-1.0338878e-05,-5.299318e-13,14.237637
1,0.9999969,-4.716789e-05,-1.2115705e-11,12.684285
1,0.99987906,-0.0012244454,-2.8796864e-08,9.020113
1,0.9999952,-6.848281e-05,-3.3067864e-11,12.241078
1,0.9944467,-0.037246045,-5.4006672e-05,5.1877933
1,0.9999976,-3.6210702e-05,-7.348631e-12,12.9466505
1,1.0,-9.660533e-07,-1.9091064e-15,inf
1,0.99999785,-3.2371256e-05,-7.1038453e-12,13.0520115
1,0.9999988,-1.8620412e-05,-1.9152963e-12,13.639799
1,0.99998385,-0.00021911897,-3.4267522e-10,11.033398
1,0.9999081,-0.0011043894,-1.0227192e-08,9.294605
1,0.9999971,-4.5295594e-05,-1.1561809e-11,12.74371
1,0.99999666,-4.911207e-05,-1.7867052e-11,12.610177
1,0.99993634,-0.00073639635,-5.940427e-09,9.661925
1,0.9996785,-0.0029352126,-2.0377135e-07,8.042169
1,1.0,-6.460673e-07,-0.0,inf
1,0.99999774,-3.3169697e-05,-7.49561e-12,12.997944
1,0.99994457,-0.00067293626,-4.077154e-09,9.800292
1,0.99995565,-0.0005365497,-2.8392253e-09,10.023447
1,0.99999964,-6.7861574e-06,-2.0233595e-13,14.843773
1,0.9999976,-3.6645135e-05,-8.15811e-12,12.9466505
1,0.9998816,-0.0012984163,-2.0940327e-08,9.041536
1,0.9999796,-0.000270349,-5.2072635e-10,10.800701
1,0.99990916,-0.0009894056,-1.4032278e-08,9.306348
1,1.0,-8.281085e-07,-0.0,inf
1,0.9999755,-0.00031625855,-8.1974816e-10,10.616915
1,0.98751396,-0.07241436,-0.00028038176,4.3705792
1,0.9999999,-3.0232568e-06,-2.9607203e-14,15.942385
1,0.9999999,-2.984063e-06,-2.1399898e-14,15.942385
1,0.9999971,-4.4389202e-05,-1.1462111e-11,12.74371
1,0.9999806,-0.00023705626,-6.947075e-10,10.851687
1,0.9883072,-0.07020731,-0.00023715527,4.4370184
1,0.99999774,-3.400539e-05,-7.467123e-12,12.997944
1,0.9999801,-0.000244842,-7.0740414e-10,10.824371
1,0.9999422,-0.0006225468,-6.686545e-09,9.758179
1,0.99999976,-3.0154463e-06,-6.4329394e-14,15.249238
1,0.9999849,-0.00020823159,-2.7914018e-10,11.102128
1,0.99998903,-0.00014500451,-1.8003216e-10,11.420586
1,0.9999995,-7.712288e-06,-3.3148218e-13,14.55609
1,0.99939775,-0.005676805,-5.136796e-07,7.414243
1,0.9996181,-0.0039117076,-1.8570624e-07,7.870004
1,0.9999924,-0.000103308106,-8.6957594e-11,11.783494
1,0.9999993,-1.2067642e-05,-8.62611e-13,14.150625
1,0.99999976,-4.255149e-06,-9.100613e-14,15.249238
1,0.9992385,-0.0068081333,-8.638111e-07,7.1794467
1,0.9999676,-0.0003794243,-1.9089959e-09,10.336551
1,0.9999988,-1.8274202e-05,-2.9677328e-12,13.639799
1,0.9999894,-0.0001375897,-2.0087709e-10,11.453738
1,0.99949884,-0.004640413,-3.8729502e-07,7.598092
1,0.9999939,-8.7050226e-05,-5.120908e-11,12.010553
1,0.9996271,-0.0033412036,-2.7531513e-07,7.893863
1,0.9999957,-5.712005e-05,-3.475923e-11,12.358862
1,0.99999976,-4.802267e-06,-7.6878614e-14,15.249238
1,0.9999975,-3.8002418e-05,-8.5842436e-12,12.897861
1,0.9997738,-0.0023248629,-8.19144e-08,8.393867
1,0.9999791,-0.00027952617,-5.388128e-10,10.774725
1,0.99997187,-0.0003433591,-1.2854984e-09,10.478525
1,0.9999802,-0.0002671427,-4.912238e-10,10.830378
1,0.99994963,-0.00060651783,-3.5769931e-09,9.896146
1,0.999998,-3.1048774e-05,-6.2776863e-12,13.10917
1,0.9997889,-0.0022358913,-6.2166954e-08,8.462874
1,0.9999218,-0.0008870816,-9.582906e-09,9.456146
1,0.9998955,-0.0011816031,-1.5758857e-08,9.166344
1,0.99999976,-2.5856639e-06,-6.447713e-14,15.249238
1,0.9999888,-0.00015127937,-1.729171e-10,11.399079
1,0.9999987,-2.0405358e-05,-2.3297987e-12,13.544489
1,0.99999654,-5.10183e-05,-1.5487497e-11,12.575086
1,0.9999769,-0.00028169068,-9.2035973e-10,10.674504
1,0.99985105,-0.0015420716,-3.9517534e-08,8.811737
1,0.9999993,-1.0923626e-05,-6.9685983e-13,14.150625
1,0.9999672,-0.00040617635,-1.6227281e-09,10.325582
1,0.9999989,-1.5941636e-05,-1.9733859e-12,13.745159
1,0.9999993,-1.166638e-05,-7.4226866e-13,14.150625
1,0.999664,-0.0034392588,-1.5292991e-07,7.998089
1,0.9999855,-0.00018845202,-3.194446e-10,11.142456
1,0.9999616,-0.00046224147,-2.3263604e-09,10.167795
1,0.99999964,-5.5633327e-06,-1.8837458e-13,14.843773
1,0.9993215,-0.0058357124,-8.6413434e-07,7.294977
1,0.9999999,-2.1921996e-06,-1.9936106e-14,15.942385
1,0.9999991,-1.4575648e-05,-1.0614424e-12,13.927482
1,0.99939793,-0.0052452525,-6.8473383e-07,7.4145403
1,0.99999964,-5.625928e-06,-1.5258633e-13,14.843773
1,0.9999351,-0.0007170572,-7.615022e-09,9.642452
1,0.9998792,-0.0013489687,-2.0083357e-08,9.021099
1,0.99704224,-0.021293098,-1.6064092e-05,5.8203607
1,0.9999751,-0.00030672003,-1.0556602e-09,10.600026
1,0.99999475,-6.926722e-05,-5.3895777e-11,12.158191
1,0.9983051,-0.014443006,-3.966747e-06,6.3784246
1,0.99999964,-5.591218e-06,-1.75916e-13,14.843773
1,0.9999983,-2.705608e-05,-4.2843966e-12,13.268235
1,0.99975896,-0.0023975049,-1.00896536e-07,8.330301
1,0.998087,-0.015365135,-5.861766e-06,6.257162
1,0.99999547,-6.79082e-05,-2.6777356e-11,12.304794
1,0.9999987,-2.0165475e-05,-2.348253e-12,13.544489
1,0.999986,-0.0001728962,-3.8591663e-10,11.175933
1,0.9999999,-2.2248757e-06,-1.786202e-14,15.942385
1,0.9999278,-0.00080172264,-9.037949e-09,9.536259
1,0.9999374,-0.00068901526,-7.3234396e-09,9.678925
1,0.99999976,-4.358043e-06,-7.56853e-14,15.249238
1,0.9999042,-0.0010669072,-1.3629038e-08,9.253312
1,0.99997187,-0.00037535583,-9.461323e-10,10.478525
1,0.9999293,-0.0008294183,-6.703499e-09,9.55712
1,1.0,-1.7517338e-07,-0.0,inf
1,0.9999952,-7.054314e-05,-3.346735e-11,12.241078
1,0.999734,-0.00248737,-1.388888e-07,8.231689
1,0.999909,-0.0010499503,-1.1212065e-08,9.304381
1,0.99925756,-0.006754482,-8.6644616e-07,7.204832
1,0.99999845,-2.3339166e-05,-3.4337878e-12,13.377435
1,0.9669667,-0.16051868,-0.0019941328,3.3766475
1,0.9993011,-0.0058161705,-9.690598e-07,7.2652693
1,1.0,-3.3369503e-07,-0.0,inf
1,0.99953544,-0.00414252,-4.1394165e-07,7.6739583
1,0.9999988,-1.778011e-05,-2.2276612e-12,13.639799
1,0.9999879,-0.00017160724,-1.7815731e-10,11.322314
1,0.9898107,-0.06473446,-0.00016640412,4.576176
1,0.99999416,-7.812943e-05,-6.547002e-11,12.050559
1,0.9984224,-0.013038343,-4.056416e-06,6.4502616
1,0.9999056,-0.0010831899,-1.2294501e-08,9.26773
1,0.9999999,-1.5051114e-06,-1.7601087e-14,15.942385
1,0.99877125,-0.010046144,-2.6572898e-06,6.7005286
1,0.99999845,-2.4250588e-05,-3.7145126e-12,13.377435
1,0.99972695,-0.0028212462,-1.0370984e-07,8.205586
1,0.99999964,-5.83278e-06,-1.9171362e-13,14.843773
1,0.99951035,-0.0044675306,-4.253306e-07,7.6213255
1,0.9999787,-0.0002691177,-7.1856e-10,10.757775
1,0.9999902,-0.00013626636,-1.2764972e-10,11.535656
1,0.9999034,-0.0011078345,-1.2800017e-08,9.2446375
1,0.99740213,-0.019571424,-1.17829695e-05,5.950463
1,0.9998643,-0.001593783,-2.1768194e-08,8.904782
1,1.0,-7.119204e-07,-0.0,inf
1,0.9999999,-2.7195133e-06,-2.9777016e-14,15.942385
1,0.9999911,-0.00012300281,-1.08445704e-10,11.6315775
1,0.9999888,-0.00014494036,-2.2284768e-10,11.399079
1,0.99949735,-0.004671504,-4.1998175e-07,7.595122
1,0.9998466,-0.0016916943,-3.342514e-08,8.782163
1,0.9999957,-6.2920175e-05,-2.374581e-11,12.358862
1,1.0,-7.1187463e-07,-0.0,inf
1,0.99999803,-2.7256821e-05,-6.4774796e-12,13.139023
1,0.9999969,-4.4929155e-05,-1.6185811e-11,12.684285
1,0.9999989,-1.7364015e-05,-1.7400206e-12,13.745159
1,0.9999667,-0.0003845695,-2.147435e-09,10.30935
1,0.9999112,-0.0009576908,-1.3888084e-08,9.328912
